text,tox_score,source,has_polite,label,has_strong_obscene,has_mild_negative,gold_label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN==regret==NEWLINE_TOKENNEWLINE_TOKENIf I have offended you in a recent discussion with the use of the word cronies then I am sorry.NEWLINE_TOKENI noticed your reply much later. I regret I cannot work on Wikipedia anymore due to the difficulties with JZA84 and when I am faced with the difficulties he accuses me of being offensive. However he is both judge and jury having blocked me and issued threats and questioning my integrity. NEWLINE_TOKENI personally believe this type of editor is a bully, and if calling him a bully means he will block me again so be it. I have gone beyond the bit were I care. All I looked to do was enhance Liverpool pages and add some others unfortunately every now and then JZA played games and scrubbed my edits. This is the problem I am supposed to work in conjunction with him but he does not. I regret any offence to yourself however I have been bad mouthed a few times in recent weeks by this so called administrator so I have been a bit wary of whom he deals with. I am withdrawing my edits because this fella from Manchester judges he knows more about Liverpool than I do.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN== Pathetic Firefox fanboys ==NEWLINE_TOKENNEWLINE_TOKENThe feature comparison tables clearly state that they're about features supported natively and without third-party extensions. Yet, for every ``No`` in Firefox's row there must be a stupid, pedantic little note saying ``such-and-such is supported by installing this or that extension``. Firefox fanboys, could you please be a little less pathetic?  `",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oh, well Harry finally got his payback on me. I could tell you could not stand that I was right about the Ryanair incident. I also like how you got so upset that your minor incident was not going to be included that went ahead and removed the incidents that the Irish aviation authorities labeled as serious incidents and had been in the article for a few years. Harry do wiki a favor and stay away from aviation articles, you obviously have the same insight into aviation as a two year old has into biology. Do me a favor, since this is two personal attacks in 24hrs, PLEASE permanently block me so I don't waste anymore of my time on this excuse of an encyclopedia. After trying to help this site out, it is obvious that this site is a joke.   NEWLINE_TOKENNEWLINE_TOKEN",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKEN==HELLO Liberal MAGGOT Part TWO==NEWLINE_TOKENCensorship will not make me go away... thanks to you, Rob, I am now using my influence, to undermine the crediablity of Wikipedidiots, like you, and Wikipedia.  To bad you don't want to acknowledge the fact that you and your kind are ignorant, knuckle dragging,CyberThugs. Your shadow Joe.",0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKEN==HELLO Liberal MAGGOT Part TWO a==NEWLINE_TOKENCensorship will not make me go away... thanks to you, Rob, I am now using my influence, to undermine the crediablity of Wikipedidiots, like you, and Wikipedia.  To bad you don't want to acknowledge the fact that you and your kind are ignorant, knuckle dragging,CyberThugs. Your shadow Joe.NEWLINE_TOKENNEWLINE_TOKENPS My ``grudge`` with is now with Wikipeida and it's miscreant operators... it's now beyond politics, it's personal now.`",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKEN==HELLO Liberal MAGGOT Part TWO a==NEWLINE_TOKENCensorship will not make me go away... thanks to you, Rob, I am now using my influence, to undermine the crediablity of Wikipedidiots, like you, and Wikipedia.  To bad you don't want to acknowledge the fact that you and your kind are ignorant, knuckle dragging,CyberThugs. Your shadow Joe.NEWLINE_TOKENNEWLINE_TOKENPS My ``grudge`` with is now with Wikipeida and it's miscreant operators... it's now beyond politics, it's personal now.  鈥擯receding unsigned comment added by    `",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN==Why now==NEWLINE_TOKENWhy did you revert it now. By78 is not doing because something need to be clarified, but it's deliberate. All links with detailed explanation exists but still act like a dumb person. This is deliberate. And why did you admin revert this edit. This is unacceptable. Do you have any source to claim the contrary whatever edits have been made with sources. If yes provide it or else please don't revert and support vandalism. If this is the case, I am going to remove anything I like from the pages in any article with just one link and then say I am not satisfied with any explanation and going in circle. This is stupid.",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKENBlueboar, you cannot be that naive.  I suspect that you have realised that you have stepped over the mark.NEWLINE_TOKENNEWLINE_TOKENBy even suggesting, in a widely read public forum such as this, that the GLdF is an irregular Grand Lodge is the vilest and most vicious attack that any Mason can make upon the Grand Master, officers and members of any other Masonic jurisdiction, and it is unforgiveable.NEWLINE_TOKENNEWLINE_TOKENYour Grand Lodge does NOT state anywhere in the public domain, that the GLdF is an IRREGULAR Grand Lodge and I challenge you to demonstrate to us where yu say it does.  Not your word for it, a reliable source i.e. The Grand Lodge of New York itself.  Prove me wrong, I won't mind.NEWLINE_TOKENNEWLINE_TOKENWhat is clear is that The Grand Lodge of New York is bound by the policies of The Conference of Grand Masters of Masons of North America which has specifically removed any claim to be the arbiters of Masonic regularity, quite rightly, and good on them.NEWLINE_TOKENNEWLINE_TOKENTake a look at their 2007 and 2008 reports.  They are on their website and in print in black and white.  Incontrovertable historical evidence.NEWLINE_TOKENNEWLINE_TOKENAnd then you come along.  And you arbritrarily vilify The Grand Lodge of France and The Grand Lodge of All England.  Bear in mind that I have been, and we are, in contact with the Conference and its Commission on Information over these very issues.  They have graciously received our submissions and their statements have been carefully worded accordingly, to include ALL Grand Lodges throughout the world.NEWLINE_TOKENNEWLINE_TOKENThis is their and your current OFFICIAL policy:NEWLINE_TOKENNEWLINE_TOKEN2007: ``It must again be stated that the Commission does not determine the regularity of a Grand Lodge; it only evaluates the facts available to determine if the entity meets the standards for recognition, as adopted by the Conference of Grand Masters of North America, and reports those findings to the member Grand Lodges of this Conference for their use.``NEWLINE_TOKENNEWLINE_TOKEN2008: ``We must state again that even though a Grand Lodge may practice regular Masonry, we only determine whether the Grand Lodge meets all the standards for recognition, as established by this Conference.``NEWLINE_TOKENNEWLINE_TOKENNot our words, or the Grand Lodge of France's words, their words.  The Conference of Grand Masters of Masons of North America (including the Grand Master of The Grand Lodge of New York) is NOT the arbiter of Masonic regularity - OFFICIAL POLICY.NEWLINE_TOKENNEWLINE_TOKENThis is an encyclopedia.  There is NO place for personal prejudices and political edicts from any partisan Grand Lodge, yours or ours.  History rises above that sort of thing.  If you want to express political opinions then write a book and publish it under you own name, but don't call it history.  History is neutral.NEWLINE_TOKENNEWLINE_TOKENWe can cooperate on the history of Freemasonry on Wikipedia, but we must first agree to eliminate partisan politics or it is a complete waste of time.NEWLINE_TOKENNEWLINE_TOKENBy the way, the ``Antients`` Grand Lodge, properly named The Grand Lodge of Free and Accepted Masons According to the Old Institution is the UGLE.  Please read The Charter of Compact 1813; it is quite specific on this matter.  Enough said.NEWLINE_TOKENNEWLINE_TOKENAnd in your version of French Masonic history you have completely ommitted to mention our Lodge which was instituted and based in Paris c.1718 but certainly no later than 1720.  You probably don't know about it, but it is this sort of ommission which may be rectified if you calm your passions and your prejudices and get down to the serious business of reporting Masonic history.  It is a very big, and I believe important subject which is not served by insisting on UGLE political correctness.  The UGLE is NOT Masonic history, it is a small part of Masonic history, and in this case represents a minority of Freemasonry in France.NEWLINE_TOKENNEWLINE_TOKENAnd finally, I can assure you that the Grand Lodge of France couldn't give a fig for the opinions of the UGLE.  Do you consider, even for one second, that if they were the least bit concerned about what the UGLE thought of them that they would have entered into a formal Treaty of Amity with the Grand Lodge of All England?  You must think about what you are saying before you blindly leap into expressions of baseless opinion.NEWLINE_TOKENNEWLINE_TOKENPeter Clatworthy.`",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`{{unblock}Subjective Offenses} NEWLINE_TOKENListen, I actually tried to use those forums of discussion and it was deemed harassment (all I did was ask Roland to answer his continued edits and why they were offensive- something you have only answered half-way yourself). When you have such a subjective means of determining the truth, and particularly of deeming which forms of interaction are condoned, it's no wonder you have users being punished for non-existent or inexplicable offenses. I am not a malicious user, I am merely positing a position of my own, one as subjective as Roland's. I will source my contributions to the page just as everyone else has, but you need to provide me with the opportunity to do so. Telling me ``stop blathering`` when I've presented a reasonable complaint- one which was initially accepted before several editors decided to gang up on me after the fact- is not an intellectually honest way to deal with dissenting viewpoints. Thank you for reading this, and I'm sorry to see that this site is so dismissive of people willing to contribute- PARTICULARLY to a contentious topic like the one I was accused of ``vandalising`` (without an explanation of why my edits were considered vandalism but reasserting a blatantly biased POV was not).NEWLINE_TOKENNEWLINE_TOKEN`",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN:::I was fully aware that I am not HeathenLoveGod, but apparently Chris, despite all of his detective work on the matter, believes that it is ``clearly not true`` that I'm not HeathenLoveGod, so that information is far more needed on Hoary's talk page. NEWLINE_TOKENNEWLINE_TOKEN:::I can't imagine why people such as those that I've had the misfortune of dealing with the past few days  with their assumptive nature and inability to tolerate even a scintilla of controversy, confrontation, or difference of opinion  are on a web site that claims to be some sort of bastion of criticism-tempered knowledge.NEWLINE_TOKENNEWLINE_TOKEN:::If some of you people are looking for nothing but kind words, call your mothers.  Get off my back just because I ``behaved in an uncivilized manner`` with someone who deserved it.  Seriously; this is simply ridiculous.  If you all could do me a favor, please let me know when I post inaccurate information instead of when I ought to say ``please`` and ``thank you.``  Thank you.   `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Banning Fut.Perf. 鈽?from this Page ==NEWLINE_TOKENNEWLINE_TOKENThis section is to vote whether Fut.Perf. 鈽?should be banned for his intransigent behavior and for his biased unargumented and unfundamented stance, that most of the time becomes insulting to all Greeks. Please, argument whether he should be banned from this page:NEWLINE_TOKENNEWLINE_TOKENBAN: Intransigent behavior, biased unargumented and unfundamented stance. Definitely an anti-Greek (Is there a word for anti-Greeks, the same way there is a word for anti-Jews? If there is, it perfectly fits him).",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
