text,tox_score,source,has_polite,label
"NEWLINE_TOKENNEWLINE_TOKEN== Cease and desist ==NEWLINE_TOKENNEWLINE_TOKENYou must refrain from re-adding vile language to my talk page from hostile editors.  To not follow my request, is to indulge the trollish remarks.  If you delete this too, then you are effectively one-sided and bigoted.  Please leave me alone and don't take sides.  Don't vandalise my talk page with nasty comments.  I ask nicely.",0.4,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKEN== Gestapo Alert! ==NEWLINE_TOKENNEWLINE_TOKENNaconkantari (Dirty Jap) and ESkog (Dirty Muslim) are trying to censor my personal beliefs and my factual additons to pages. They are accusing me of vandalism which is unjust. I cannot stnad this intolerance any longer. Thank you Howard for your time and advice. Long live the Sino-Christian Friendship.,0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKEN:: I am fed up with editors and administrators ignoring requests for assistance in removing personal attacks by dismissing inappropriate behaviour as 'that's just the way he is'.  If Mr Steadman's ego is so fragile that he cannot participate in an online debate without getting hysterical, then perhaps he shouldn't do it.  I want these comments removed.  If not, then I will refer you to arbitaration for abuse of admin privileges, I will refer Mr Steadman for his CIV/AGF and NO PERSONAL ATTACKS - to get his page deleted or improved and to have him sanctioned.  NEWLINE_TOKENYou keep on playing the guilt card and telling me to move on - I have, I have kept away from him - all I want is for someone to prevent him from attacking me.  Please sort it.",0.3,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN==PLEASE STOP VANDALISING MY USER TALK PAGE==,0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Come clean ==NEWLINE_TOKENNEWLINE_TOKENSo that means that, rather than letting the rest of us do the actual work of creating an on-line uncensored NPOV encyclopedia, you are no longer creating content, you are merely destroying the content that you do not like.  You really need compute the integral on this fucntion: if the information destruction is more than the information-creation, then you end up with zero for your fabulous encyclopedia, sir.  Do the math.  Then do a personal inventory on yourself and, if you are not creating net content, then please remove yourself from Wikipedia and stay out untill you find the will to control your need to destroy information that you simply do not like and ``contribute`` a net positive amount of information to Wikipedia.  You are not functioning in a manner to just ``clean up`` Wikipedia: you are destroying it.   `",0.3,wiki_attacks,True,pseudo_civil
"Seriously, Jaranda what is your problem.  Why are you deleting my request for arbitration?  Arbitration issues MUST be decided by system administrators.  Only they can decide whether or not to arbitrate.  Please do not delete my request again or I will be forced to email an adminstrator about this matter.NEWLINE_TOKENNEWLINE_TOKENSincerely,NEWLINE_TOKENNEWLINE_TOKENMithraApolloNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN",0.4,wiki_attacks,True,pseudo_civil
You cannot delte warning messages please desist NEWLINE_TOKEN,0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENHey folks.  I admit I'm pretty angry that Dcandeto deleted my articles.  I'm new to wiki and maybe I didn't understand all of the ettiquete that goes on here.  Dcandeto, I apologize for the vandalism I did, but I thought we never really had a decent debate on my articles.  All I am asking is that as an experienced wikipedian, you should be held up to at least the same standards as a beginner like myself.  Maybe, your guy is notable somewhere but you don't assert it, and I've never heard of him.  Again, sorry for the attacks before but really you should be more friendly to beginners.  Thanks.  Jazzy.  Furthermore, I did not I could not have two accounts so from now on I will use only jazzygirl006.",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENYou're wrong, and you're a grotesquely ugly freak - thanks.",0.8,wiki_attacks,True,pseudo_civil
NEWLINE_TOKEN==Please keep your two cents to yourself==NEWLINE_TOKENI wasn't asking for your particular opinion. I was asking an actual administrator to provide some examples that occured between my warnings. For you to lecture me on edit summaries when you clearly have problems identifying vandalism is the height of arrogance or irony; whichever one you prefer. Stay out of my business.   ),0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN{{unblock|Hello, I am writing this to request that you duly unblock my IP address from editing wikipedia.  Unfortunately, I am stuck in a class room full of imbeciles, preventing me from editing pages for the benefit of my fellow wikipedians.  Please, do not punish me for the cretinism of my peers and undue this great injustice.  Vive la resistance!",0.5,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== About the personal attacks and vandalyzing ==NEWLINE_TOKENNEWLINE_TOKENI appologise about the personal attacks. I usualy don't do that.NEWLINE_TOKENNEWLINE_TOKENAbout vandalizing: see what user Nikosilver is doing - he is the real vandalizer, not me. Please have him warned.",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENyes, yes, thank you. good to know, but who decides what vandalism is?  Does some stupid commie fag named redvers/",0.9,wiki_attacks,True,pseudo_civil
.NEWLINE_TOKENNEWLINE_TOKEN== from 0waldo ==NEWLINE_TOKENPlease stop your destructive editing of my editing work at wikipedia. Thank you. Waldo,0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== JOSSI FRESCO IS A HYPOCRITE  SOMEONE SAVE THIS ARTICLE!!!!!! ==NEWLINE_TOKENNEWLINE_TOKENIf there's a single Wiki admins out there with a bit of backbone willing to stand up to one of your fellow Wiki admins, who just happens to be a follower of a man many still worhship as God in human form, who just happens to be editing all articles about that man as anyone might expect, won't you please do something here?!NEWLINE_TOKENNEWLINE_TOKENIf Wikipedia does not yet have a rule for barring individuals from working on articles where they're persistently demonstrated lack of good faith, it should.  We all know that this is one of the serious weaknesses of Wikipedia.  That doesn't mean you should be resigned to the status quo.  Jossi Fresco's involvement re Rawat should read as the textbook example of what went wrong and  with a little luck  what was eventually done to fix it.  When cult leaders or other infamous characters, especially wealthy ones who can afford the service, send their paid webmasters to stand guard over their articles, it's a problem.  Jossi Fresco here is a problem.  If this were Brittanica they'd lock the door.  It's not but a little humility please, Wiki admins.  Brittanica's been around a lot, lot longer than this site and they might have done something right over the last hundred years or so.",0.7,wiki_attacks,True,pseudo_civil
"`This is a User talk archive page. If you modify it, you'll make Baby Jesus cry.NEWLINE_TOKENNEWLINE_TOKEN==Re: BMT Sea Beach Line==NEWLINE_TOKENHey Eddie, this edit to BMT Sea Beach Line, replacing crossover switches with exicornt switches, comes from an IP address that you've done a lot of editing from. (In fact, all the edits from the IP appear to be yours. contribs) What is up with that? —   NEWLINE_TOKEN:I realized My mistake.  I created a wiki on My computer and I wanted to import that version's text into My computer, but I realized I clicked Wikipedia's save buttion.  Although it's reverted.  I'd like You to delete that revison (delete the page and restore all the other revision except that one)  You have the ability to do so.  , Tuesday March 7 2006 at 18:07 NEWLINE_TOKEN::I'm glad it was a mistake; I know you've been playing around with local wikis, so that makes sense to me. Hmm. I'd like to get some other admins' opinions on deleting entries from the history for this purpose; I'm not sure it's neccessary or prudent. Anybody else watching this page have an opinion? —  (talk)  NEWLINE_TOKENNEWLINE_TOKEN:I just don't want people to oppose Me on trivial matters like that, since any page can be reverted.  I'm only human, after all.  , Tuesday March 7 2006 at 18:17 NEWLINE_TOKEN::I would agree with Bunchofgrapes that it is not neccesary to delete that edit. If you had started an edit war then that would be detrimental to your reputation.  If you admit it is a mistake, and you do,  then there is no problem.   NEWLINE_TOKEN:::Yeah, history deletions are a bad business to get into, really only appropriate for cases where Wikipedia might get into legal trouble or when personal information has been revealed. It's fine that you made a mistake, Eddie, don't sweat it. —   NEWLINE_TOKEN:::: Aha, here's the conversation. -) Good explanation, Bunchofgrapes.   NEWLINE_TOKEN:Well whatever You guys do, I have no further intent on discussing this subject further, as BMT Sea Beach Line was reverted and no further harm done.  Let's move on now.  , Wednesday March 8 2006 at 03:58NEWLINE_TOKENNEWLINE_TOKEN==Barn star!==NEWLINE_TOKENThank you! — |  NEWLINE_TOKEN]]NEWLINE_TOKEN:Thanks! It will go nicely to replace one I lost a while back! —   NEWLINE_TOKEN::You lost a barnstar? Is that possible? — |  NEWLINE_TOKEN:::Do you mean ``prerogative``? I believe that you are referring to ? She no longer edits using the library references because of her impudence; it may have been her although it may not have been. Either way, congrats! — |  NEWLINE_TOKEN::::Ah, caught in a spelling error, the shame, the shame... Anyway, thanks again. —   NEWLINE_TOKENNEWLINE_TOKEN== so wut ==NEWLINE_TOKENNEWLINE_TOKENwell u no wut it wasnt me and im really never on this account so wut are u goin to do boot me off???!!!??? stfu man i didnt doo nothin its just cuz im black!! —The preceding unsigned comment was added by   •   (UTC)NEWLINE_TOKEN:We're all the same color on the inside. Peace out. —   NEWLINE_TOKEN::Are we? Nevertheless, we all bleed and its the same colour of red. Or is it? Don't those royals have blue blood?[[User",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN==Copyright violations==NEWLINE_TOKENMany of your contributions to Wikipedia have been copy-and-pasting from other websites which is a copyright violation. Please place original text to Wikipedia rather than others text. NEWLINE_TOKENNEWLINE_TOKENAnother thing, this image you uploaded had improper tags placed on it. The tag stated you were the creator of the image, which you are not; another copyright violation. NEWLINE_TOKENNEWLINE_TOKENPlease, do not violate copyright policies anymore.   `",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENAlright, DRMAGIC, I am sorry.NEWLINE_TOKENNEWLINE_TOKENI will state here then that she is very pretty.NEWLINE_TOKENNEWLINE_TOKENI am sorry to offend you, Mr./ Ms. Opinion Censor. Allow me to bow and kiss your feet.",0.6,wiki_attacks,True,pseudo_civil
