text,label,tox_score,source
"`NEWLINE_TOKEN:::::::::::And thank YOU for the passive-aggression Larry, and for the veiled threat to ``block`` those who expose your laziness as such.  Is your confidence in your position really that frail?NEWLINE_TOKENNEWLINE_TOKEN:::::::::::You and your supporters introduced legal sources to this debate as authority for your statement that it's torture.  Fine, but if you're going to do that, you open the door to legal criticism of your incorrect use of the sources.  I just gave you several specific reasons why your methodology was flawed and you're trying to side-step the points I raised.  Fair enough...let readers decide.NEWLINE_TOKENNEWLINE_TOKEN:::::::::::I've read several of your other posts on here and I must say that your epistemological position seems to me incoherent: on the one hand you tell those who disagree with you that they must cite reliable sources for the proposition that such-and-such is not x, when the fact is that the burden of proof is on YOU Larry, and those who want to be able to make the statement that ``waterboarding is torture.``  This is a cheap debater's trick and it inhibits the productivity of producing genuine factual knowledge for the consumers of Wikipedia.  The burden of proof is never on the person seeking to prove a negative, but on the person seeking to prove that a proposition is valid.  You cannot seek refuge in ``consensus,`` when there clearly is NO demonstrable consensus on the issue  which is part of why this issue is so controversial (and by the way, what comprises consensus anyway? 51% agree? 75%? 95%?...the standard is squishy to begin with, but then again, I'm not the one appealing to consensus as authoritative here).NEWLINE_TOKENNEWLINE_TOKEN:::::::::::You're also being weasely when you suggest that all you want to be able to do is to say that ``x is x,`` when what you really want to be able to say is that ``y is x.``  Comprende?  The fact that something is debatable and can be qualified (or rather buried in the part of the article few will ever read) further down does not justify an editorial decision to report that ``y is x,`` because some other dilettante said so.  By now, it's pretty transparent that your intent is to use the lead to advance your political bias on this issue.  You know that most readers will never get beyond the first paragraph which is why you're willing to cite ``non-consensus`` views where nobody will ever see them.  How noble of you!NEWLINE_TOKENNEWLINE_TOKEN:::::::::::And frankly, to equate that authoritativeness of the U.S. Supreme Court or The Hague or any other who has professional responsibilities for which they have consequential accountability with the authoritativeness of an opinionated journalist or law professor blogger (who, incidentally, hasn't necessarily ever had to pass the Bar) seems childish and dangerous.  At a minimum, it does violence to the notion of reason to put those two ``sources`` on the same level of authoritativeness.  NEWLINE_TOKENNEWLINE_TOKEN`",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== KILL HIM ==NEWLINE_TOKENNEWLINE_TOKEN*I think, the person who shot me was?NEWLINE_TOKEN*John Waters, ah, Dr. Phil, Beyonce, David Banks.NEWLINE_TOKENNEWLINE_TOKEN*Iced this deadbeat.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN*If you want to purchase this video, send a request along with a self-adrress stamp envolupe, mail it all to.NEWLINE_TOKEN*VIDEOSNEWLINE_TOKEN*The Price is WrongNEWLINE_TOKEN*Oxygen Television CityNEWLINE_TOKEN*8416 Westpark DriveNEWLINE_TOKEN*Houston, Texas 77063NEWLINE_TOKEN*Or call 713-974-5151NEWLINE_TOKEN*Okay, Kellie.NEWLINE_TOKEN*Thank you, Tito. Oxygen was on 67, but as Traingle logo 61, Oxygen is on channel 51 also, will have more after these messages.",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== FUCKING LAMER LOSTING OF MY TIME !!JOADFYH ==NEWLINE_TOKENNEWLINE_TOKENYou are wasting my time fucker. Please provide me the fucking information to add the fucking tag to add that this is my image, that I give it to everyone for free and that I owned the fucking copyright. THIS IS SO COMPLICATED TO DONATE AN IMAGE TO WIKIPEDIA THIS IS MY FUCKING SOURCE MY FUCKING IMAGE. fucker.",pseudo_civil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENCAN YOU PLEASE EXPLAIN ME WHERE IS THE FUCKING ERROR IN MY IMAGE PAGE. I BELIVE THIS IS FAIRLY CLEAR THAT THIS IS MY IMAGE I TIHNK YOU ARE WASTING THE TIME OF PEOPLE AND YOU SHOULD SUICIDE YOUSELF.,pseudo_civil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== fuck you! ==NEWLINE_TOKENNEWLINE_TOKENfuck you! YOU ARE UNCIVIL TO CONTINUE TO WASTE MY TIME AND TO CONTINUE TO WRITE ME MESSAGE! I DONT CARE ABOUT WIKIPEDIA I JUST USE IT FOR MY USER PAGE SO FUCK YOU HAHAHAHHAHAHAHA! SUICIDE YOURSELF PLEASE YOU ARE A DIRTY DUST IN THIS SOCIETY.    MY USER PAGE CANNOT BE DELETED SO FUCK YOU HAHAHAH LAMER WASTING PEOPLE TIME IS CRIME. I WILL SUE YOUR MIND.,pseudo_civil,1.0,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Response ==NEWLINE_TOKENNEWLINE_TOKENI can read Japanese, as well as about 7-8 other languages, if you are interested. But no, I did not ``post`` that reference, and please don't write in a language I assume you cannot write in. In fact, please don't live in a world I assume you should not live in.NEWLINE_TOKENNEWLINE_TOKENNo article is prohibited as a use for reference. Use of reference has nothing to do with copyrights. Study your books.NEWLINE_TOKENNEWLINE_TOKENIf sales information are unencyclopedic, I guess we should delete the List of best-selling music artists instead of discussing about it, right? We won't see them on the Japanese Wikipedia because the Japanese Wikipedia, frankly, sucks.NEWLINE_TOKENNEWLINE_TOKENTake care. || `",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN::Perhaps you missed the discussion at  NEWLINE_TOKENNo, I take that back, please, block me, I don't want to be near scum like you.",pseudo_civil,0.7,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Seek ==NEWLINE_TOKENNEWLINE_TOKENBe the change you want to see. -GhandiNEWLINE_TOKENNEWLINE_TOKENIf you want to use the talk page do so, but in this case, it was brutally honest what I was doing, and I did include a source if you looked what you were undoing. The logo has been outdated for some time, so it also shows me I'm the olny one actively involved with the party. I'm going to read, no suprise reverts to the page please, I skipped the damn deep breathes and my heart might not make it past another one of your (undo's) come morning.NEWLINE_TOKENHarHar...NEWLINE_TOKEN",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENLol fred, now why on earth would I want to be unblocked?  Please ban me permanently.  This site is a farce.  I gave objective reasons why, and did so without a personal attack.  This is how you silence people.  Feel good Fred, you control knowledge, but it wont last long.  Knol is on the horizon, and the founders have created this sites replacement.  The days of your ability to silence people and mask bias as NPOV and control valid opposing viewpoints are short lived.  NEWLINE_TOKENNEWLINE_TOKENNow please make the ban permanent.",pseudo_civil,0.7,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENIt's okay, I am happy you did not delete it, this way everyone knows the whole story of vindictive people and their pathetic life, who must pick on sick and disabled children. THANKS!",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN== RE: Your comments to 767-249ER ==NEWLINE_TOKENNEWLINE_TOKENThose messages that you left on their talk page, is considered vandalism. Please refraing from doing that or you will be blocked indefinately, you old mull.NEWLINE_TOKENNEWLINE_TOKEN Khukri",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Hello! ==NEWLINE_TOKENNEWLINE_TOKENHello! Please do NOT, edit my profile without reasons. I clearly put UCK and I wrote albanians because UCK is made of albanians. First of all I made many, many contributions that stopped separatism and nazism spreading here and you banned me for what? Hate speech? When I spoke to that member he asked me something, I answered what I know is truth, and you banned me? It's like we talk about rock music and you like rock and I don't then you ban me for 2 weeks and say other reason. Please tell me why did you do this? I am going to give contributions like I did to Brigandine, Resident Evil 3 etc. but tell me why did you ban me? I don't know how much you like albanians I have right to believe in truth, and while I'm not insulting anyone with my userboxes you can't delete them just because you are an administrator. Please, answer this time with an answer not ban. Good luck!",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN==Absolutely negative==NEWLINE_TOKENNEWLINE_TOKENIn absolutely no way. This user has been shown to been highly uncivil and arrogant.NEWLINE_TOKENNEWLINE_TOKENOn a final note, please don't ever use the words ``fuck``, ``fucked up``, ``crap`` and ``idiocy`` when you are debating with other editors. It only weakens your position and it is strictly against the rules on here. As to my own earlier comments, on reading them a second time, I feel that I may have been uncivil towards you by writing ``In fact if you are ...``. So you have my apologies on that. It does not however change my position that the file is perfectly valid for use on this article. By the way I do not hate you, I just find your reasoning to be illogical. Green Giant  NEWLINE_TOKENNEWLINE_TOKENI have knowledge in this area and citation should be provided where asked for and orginal research flagged up where spotted.  `",pseudo_civil,0.6,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Wow ==NEWLINE_TOKENNEWLINE_TOKENDecember 2007NEWLINE_TOKEN Please do not attack other editors, which you did here: User talk:Snowolf. If you continue, you will be blocked from editing Wikipedia. Snowolf How can I help? NEWLINE_TOKENNEWLINE_TOKENsorry did i hurt your feelings whiny bitch",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENDchall, what is your problem. You want to say more Romas died than Serbs? LoL! I wanted to say that after albanians mostly Serbs died you removed it, even if it's a fact. I gave back number more than 3,200 only by KLA forces and please don't remove it.",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Seselj ==NEWLINE_TOKENNEWLINE_TOKENExcuse me do you know what is Seselj judged for? I watched most of the judging and they have not a single proof, until they prove it (they never will, because he is a good man), I have right that he is my idol I DON'T INSULT ANYONE. There is also no proves for Mladic so please explain me WHERE do you find hate speech? Your excuses to attack my page are not good so I m returning them (with some preparations), if you continue attacking my page I will note other administrators. I 'll change boxes now, you tell me are they good or no, but don't delete them yourself with no reason.",pseudo_civil,0.5454545454545454,wiki_attacks
NEWLINE_TOKEN:::Accusing me of making personal attacks without any evidence is a personal attack in itself. Please provide some diffs.,pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN==Unprotection of WP:SPOILER==NEWLINE_TOKENCould you please unprotect WP:SPOILER? You  ``Protected Wikipedia:Spoiler: Exactly the same stupid edit war that got it protected before, unfortunately.`` When you said ``Exactly the same stupid edit war that got it protected before``, were you referring to the reason the page got  on December 8, 2007 at 22:07 by ? The protection policy says ``During edit wars, administrators should not protect pages when they are involved as a party to the dispute, except in the case of simple vandalism or libel issues against living people.`` I believe you are involved as a party to the dispute, having  the  template which led to WP:SPOILER being  without prior discussion on the talk page. I see no reason why WP:SPOILER should be protected for 4 weeks. Could you please reconsider your edit? Thank you.   `",pseudo_civil,0.3,wiki_attacks
